id,sales
3003801,724.99493
3003802,723.54785
3003803,722.84674
3003804,758.244
3003805,794.08453
3003806,783.5751
3003807,778.75726
3003808,783.5044
3003809,780.85626
3003810,779.218
3003811,778.7737
3003812,778.28546
3003813,778.8723
3003814,777.64685
3003815,776.379
3003816,776.4543
3003817,777.64465
3003818,777.4137
3003819,774.36414
3003820,775.0165
3003821,774.8853
3003822,773.9884
3003823,772.58624
3003824,771.8673
3003825,769.8977
3003826,769.15015
3003827,767.5101
3003828,767.5958
3003829,766.3829
3003830,763.32825
3003831,763.3263
3003832,762.4099
3003833,760.9936
3003834,760.03766
3003835,757.90607
3003836,756.3027
3003837,795.83044
3003838,800.4609
3003839,811.23834
3003840,810.1641
3003841,814.6509
3003842,815.6054
3003843,815.9955
3003844,816.12213
3003845,816.08704
3003846,816.03284
3003847,815.95654
3003848,815.87225
3003849,815.7514
3003850,815.6345
3003851,815.22186
3003852,814.75494
3003853,814.1445
3003854,813.42084
3003855,812.4799
3003856,811.3817
3003857,810.26996
3003858,808.83484
3003859,808.0502
3003860,807.7888
3003861,807.39154
3003862,806.3607
3003863,805.28217
3003864,804.0796
3003865,802.40155
3003866,800.2523
3003867,797.74725
3003868,794.362
3003869,791.18616
3003870,444.91345
3003871,900.0646
3003872,879.7786
3003873,873.79156
3003874,878.7104
3003875,873.10254
3003876,871.55286
3003877,870.7916
3003878,873.5849
3003879,873.02264
3003880,869.45276
3003881,868.31006
3003882,868.957
3003883,879.61285
3003884,872.30804
3003885,866.3155
3003886,869.8647
3003887,870.1135
3003888,869.15967
3003889,868.50397
3003890,868.9686
3003891,867.8165
3003892,868.3327
3003893,868.0561
3003894,869.6589
3003895,866.72253
3003896,867.2565
3003897,865.46173
3003898,861.92365
3003899,855.8919
3003900,846.6206
3003901,842.04224
3003902,873.09467
3003903,888.2228
3003904,928.4745
3003905,901.0527
3003906,907.36334
3003907,908.2248
3003908,906.95013
3003909,907.31647
3003910,908.16296
3003911,907.69196
3003912,906.9148
3003913,904.6689
3003914,902.86786
3003915,903.8968
3003916,906.6578
3003917,903.8825
3003918,899.6288
3003919,899.8979
3003920,899.508
3003921,897.41315
3003922,894.4577
3003923,891.31665
3003924,890.1534
3003925,889.1809
3003926,886.7993
3003927,885.9552
3003928,884.77
3003929,884.5202
3003930,885.50525
3003931,885.5103
3003932,881.8639
3003933,882.7057
3003934,883.86456
3003935,885.236
3003936,897.59357
3003937,923.85297
3003938,967.8497
3003939,951.40424
3003940,954.4558
3003941,953.97943
3003942,953.0707
3003943,952.6883
3003944,953.56885
3003945,954.27734
3003946,954.3979
3003947,953.7386
3003948,952.51886
3003949,955.20734
3003950,951.0686
3003951,949.6802
3003952,947.43726
3003953,945.6322
3003954,942.7772
3003955,938.5093
3003956,933.3346
3003957,942.10944
3003958,941.7349
3003959,941.3244
3003960,939.16595
3003961,942.59344
3003962,938.82153
3003963,941.68665
3003964,938.16504
3003965,933.76526
3003966,930.6673
3003967,931.6941
3003968,931.5271
3003969,720.9204
3003970,965.37427
3003971,1004.84106
3003972,963.0493
3003973,986.8503
3003974,995.9884
3003975,996.2981
3003976,993.88605
3003977,994.3585
3003978,994.91547
3003979,994.58435
3003980,993.31226
3003981,992.30084
3003982,997.95386
3003983,990.66675
3003984,990.5111
3003985,987.4668
3003986,986.57587
3003987,984.48663
3003988,981.77466
3003989,979.7232
3003990,988.51404
3003991,989.8432
3003992,990.4665
3003993,989.51465
3003994,992.3727
3003995,990.9105
3003996,992.26886
3003997,995.051
3003998,998.09985
3003999,1002.01276
3004000,1005.74927
3004001,1014.1134
3004002,1031.6686
3004003,1035.3573
3004004,1045.7714
3004005,1048.6042
3004006,1050.0585
3004007,1048.83
3004008,1048.2
3004009,1044.8982
3004010,1045.3901
3004011,1044.2615
3004012,1043.1213
3004013,1041.0734
3004014,1038.8168
3004015,1042.2865
3004016,1036.564
3004017,1036.2284
3004018,1033.0662
3004019,1032.8588
3004020,1031.0056
3004021,1029.2241
3004022,1028.9702
3004023,1029.8383
3004024,1030.5989
3004025,1030.9836
3004026,1030.128
3004027,1033.5049
3004028,1031.5342
3004029,1033.2699
3004030,1035.162
3004031,1037.9513
3004032,1041.9921
3004033,1046.2849
3004034,1054.3494
3004035,1069.3586
3004036,1073.9197
3004037,1085.1869
3004038,1088.1182
3004039,1088.6735
3004040,1088.321
3004041,1088.0131
3004042,1085.1228
3004043,1086.1299
3004044,1084.644
3004045,1084.1675
3004046,1082.1364
3004047,1080.1759
3004048,1083.3934
3004049,1078.0193
3004050,1077.909
3004051,1074.5034
3004052,1074.6984
3004053,1072.8207
3004054,1070.508
3004055,1070.2405
3004056,1070.8682
3004057,1070.9039
3004058,1071.398
3004059,1069.7539
3004060,1072.5544
3004061,1070.719
3004062,1072.8766
3004063,1073.8889
3004064,1076.1066
3004065,1080.5365
3004066,1085.326
3004067,1093.4365
3004068,1106.1729
3004069,1102.066
3004070,1116.1439
3004071,1122.4882
3004072,1121.6128
3004073,1123.2422
3004074,1123.3335
3004075,1122.5083
3004076,1123.9229
3004077,1123.63
3004078,1123.6542
3004079,1122.219
3004080,1120.5585
3004081,1123.3533
3004082,1120.5594
3004083,1119.3604
3004084,1117.2976
3004085,1118.3003
3004086,1116.7461
3004087,1111.7001
3004088,1108.6925
3004089,1111.456
3004090,1109.7566
3004091,1108.4436
3004092,1102.482
3004093,1107.5621
3004094,1100.9213
3004095,1103.8175
3004096,1097.363
3004097,1084.3435
3004098,1082.6768
3004099,1076.3077
3004100,1033.2689
3004101,617.4291
3004102,697.2866
3004103,705.56586
3004104,732.05334
3004105,729.83215
3004106,729.96625
3004107,725.70526
3004108,730.5309
3004109,728.97455
3004110,730.4033
3004111,730.8222
3004112,732.8917
3004113,735.48987
3004114,728.92346
3004115,732.6472
3004116,736.2691
3004117,738.36896
3004118,736.59375
3004119,737.04974
3004120,738.51953
3004121,738.01495
3004122,739.5814
3004123,741.1741
3004124,741.42413
3004125,741.4765
3004126,742.4883
3004127,741.4955
3004128,741.5203
3004129,740.75806
3004130,736.7231
3004131,736.0935
3004132,735.7969
3004133,730.2499
3004134,1070.2463
3004135,1221.1147
3004136,1171.3323
3004137,1135.3196
3004138,1179.8652
3004139,1170.7904
3004140,1179.2297
3004141,1183.365
3004142,1187.3745
3004143,1190.8567
3004144,1189.9225
3004145,1189.6904
3004146,1191.1322
3004147,1199.1412
3004148,1187.2671
3004149,1188.9575
3004150,1190.4781
3004151,1191.557
3004152,1192.3455
3004153,1190.6227
3004154,1186.8306
3004155,1188.6576
3004156,1181.2429
3004157,1177.6049
3004158,1179.7603
3004159,1175.6338
3004160,1177.3109
3004161,1174.393
3004162,1179.1027
3004163,1191.2783
3004164,1198.394
3004165,1204.0704
3004166,1210.4618
3004167,1207.3486
3004168,1200.7822
3004169,1216.7966
3004170,1237.8313
3004171,1240.0178
3004172,1218.8556
3004173,1224.4027
3004174,1220.1914
3004175,1224.4442
3004176,1223.1091
3004177,1219.9125
3004178,1217.2875
3004179,1218.0514
3004180,1227.9542
3004181,1215.2883
3004182,1215.8458
3004183,1217.8188
3004184,1219.984
3004185,1218.2238
3004186,1220.5662
3004187,1220.35
3004188,1217.1763
3004189,1215.2924
3004190,1215.833
3004191,1216.8025
3004192,1214.7482
3004193,1217.7938
3004194,1215.4135
3004195,1219.3912
3004196,1222.2595
3004197,1225.1038
3004198,1227.8419
3004199,1229.6918
3004200,1231.5173
3004201,1254.5548
3004202,1227.9218
3004203,1262.0272
3004204,1242.7982
3004205,1251.1191
3004206,1249.823
3004207,1247.9667
3004208,1250.658
3004209,1249.2789
3004210,1250.4738
3004211,1247.62
3004212,1246.2169
3004213,1249.3601
3004214,1246.9979
3004215,1244.8766
3004216,1240.7277
3004217,1242.3464
3004218,1239.979
3004219,1239.5563
3004220,1239.2289
3004221,1240.0684
3004222,1238.7103
3004223,1238.0774
3004224,1236.8857
3004225,1237.9615
3004226,1232.3835
3004227,1235.2147
3004228,1230.2908
3004229,1221.1085
3004230,1215.586
3004231,1210.1267
3004232,1215.6843
3004233,1230.0292
3004234,1279.7786
3004235,1282.039
3004236,1287.6816
3004237,1284.5718
3004238,1286.3687
3004239,1286.0024
3004240,1284.2462
3004241,1286.6343
3004242,1285.7122
3004243,1286.9672
3004244,1285.0759
3004245,1283.1273
3004246,1283.8826
3004247,1284.2635
3004248,1283.7994
3004249,1281.3341
3004250,1284.4551
3004251,1282.1794
3004252,1281.1876
3004253,1280.8527
3004254,1283.0973
3004255,1282.2229
3004256,1282.5938
3004257,1282.4264
3004258,1282.7772
3004259,1280.2167
3004260,1281.8514
3004261,1283.1599
3004262,1285.6093
3004263,1288.7456
3004264,1292.5995
3004265,1297.0099
3004266,1297.3191
3004267,1315.8396
3004268,1309.5
3004269,1327.3827
3004270,1318.0541
3004271,1317.7891
3004272,1314.7306
3004273,1316.5144
3004274,1324.858
3004275,1321.0331
3004276,1321.0784
3004277,1319.4153
3004278,1320.4558
3004279,1325.9053
3004280,1322.3488
3004281,1313.6501
3004282,1316.4437
3004283,1323.982
3004284,1318.949
3004285,1319.4459
3004286,1318.3317
3004287,1315.8134
3004288,1314.6554
3004289,1315.2172
3004290,1313.2916
3004291,1316.0486
3004292,1313.6298
3004293,1310.3334
3004294,1304.5693
3004295,1306.3182
3004296,1298.817
3004297,1293.609
3004298,1280.45
3004299,741.8173
3004300,723.85657
3004301,658.6552
3004302,687.0011
3004303,700.1147
3004304,693.1868
3004305,687.1361
3004306,694.904
3004307,685.85254
3004308,691.0115
3004309,691.7414
3004310,692.6611
3004311,692.0981
3004312,682.9353
3004313,698.59985
3004314,689.75977
3004315,695.7177
3004316,693.6807
3004317,694.9461
3004318,694.37134
3004319,693.9178
3004320,691.90594
3004321,693.1007
3004322,693.8281
3004323,693.42303
3004324,694.28577
3004325,694.65045
3004326,694.8107
3004327,693.2463
3004328,690.44147
3004329,688.94714
3004330,687.7935
3004331,684.05054
3004332,666.1151
3004333,663.45074
3004334,649.60364
3004335,656.49426
3004336,645.24365
3004337,646.0236
3004338,643.87103
3004339,646.5559
3004340,647.077
3004341,648.56525
3004342,649.51666
3004343,650.58496
3004344,651.43256
3004345,651.852
3004346,652.75555
3004347,653.4313
3004348,654.2327
3004349,655.2206
3004350,656.0123
3004351,656.8737
3004352,657.5369
3004353,657.83136
3004354,659.2496
3004355,659.87384
3004356,660.33624
3004357,660.6518
3004358,660.7953
3004359,660.6172
3004360,660.1477
3004361,659.147
3004362,657.5749
3004363,655.30566
3004364,663.98615
3004365,654.7264
3004366,604.74066
3004367,598.6667
3004368,610.857
3004369,604.40326
3004370,604.094
3004371,603.7513
3004372,605.64636
3004373,606.8135
3004374,608.15173
3004375,609.19635
3004376,610.1082
3004377,610.9328
3004378,611.71454
3004379,612.45154
3004380,613.0887
3004381,613.8135
3004382,615.0586
3004383,615.77966
3004384,616.2308
3004385,617.4089
3004386,617.9625
3004387,619.3486
3004388,620.0776
3004389,620.5966
3004390,620.9722
3004391,621.1399
3004392,621.02795
3004393,620.631
3004394,619.72876
3004395,617.7006
3004396,615.17303
3004397,618.806
3004398,630.7621
3004399,569.9287
3004400,566.9967
3004401,569.0985
3004402,560.254
3004403,562.47723
3004404,561.4402
3004405,566.71106
3004406,561.66833
3004407,567.95825
3004408,567.5636
3004409,571.2365
3004410,572.4236
3004411,566.77814
3004412,570.2069
3004413,570.86285
3004414,574.4626
3004415,576.6211
3004416,577.2723
3004417,577.7977
3004418,578.9205
3004419,579.4783
3004420,581.5071
3004421,582.6298
3004422,581.39557
3004423,582.52783
3004424,584.204
3004425,585.1567
3004426,581.14215
3004427,580.38116
3004428,580.30786
3004429,579.7081
3004430,580.6108
3004431,604.3374
3004432,945.8313
3004433,854.8512
3004434,898.4098
3004435,877.0753
3004436,886.9319
3004437,875.6001
3004438,886.74084
3004439,878.395
3004440,889.15015
3004441,875.9237
3004442,893.4474
3004443,880.75793
3004444,893.31055
3004445,891.2351
3004446,886.7743
3004447,893.2119
3004448,888.7073
3004449,891.2363
3004450,891.7954
3004451,891.20276
3004452,887.07764
3004453,889.1543
3004454,889.90186
3004455,889.3795
3004456,879.3418
3004457,885.21643
3004458,890.01013
3004459,891.96643
3004460,888.8916
3004461,881.77466
3004462,889.489
3004463,877.9011
3004464,429.22543
3004465,550.09863
3004466,508.70798
3004467,534.5035
3004468,521.0689
3004469,528.75397
3004470,519.43884
3004471,527.07306
3004472,520.8709
3004473,529.195
3004474,515.18365
3004475,536.64636
3004476,524.5046
3004477,521.12506
3004478,537.7599
3004479,528.02344
3004480,535.0442
3004481,533.49316
3004482,535.091
3004483,534.666
3004484,535.5725
3004485,532.40485
3004486,533.8508
3004487,534.24884
3004488,533.9929
3004489,534.87476
3004490,536.23254
3004491,535.82184
3004492,534.46606
3004493,536.44275
3004494,532.1882
3004495,532.57495
3004496,529.7575
3004497,501.95676
3004498,497.08054
3004499,449.24258
3004500,467.02176
3004501,464.1691
3004502,462.19943
3004503,464.60123
3004504,464.75504
3004505,470.63803
3004506,475.71384
3004507,471.73007
3004508,483.16794
3004509,477.18033
3004510,470.7217
3004511,489.28806
3004512,483.57974
3004513,482.93417
3004514,485.77756
3004515,487.17264
3004516,490.88425
3004517,490.99997
3004518,491.43344
3004519,491.35135
3004520,492.71176
3004521,492.91733
3004522,493.0601
3004523,496.8665
3004524,496.24063
3004525,495.33713
3004526,499.3848
3004527,496.89987
3004528,495.48575
3004529,494.3353
3004530,461.3787
3004531,457.9022
3004532,440.55942
3004533,436.68906
3004534,439.42966
3004535,435.92532
3004536,437.48166
3004537,437.51614
3004538,440.25375
3004539,442.61685
3004540,440.70163
3004541,448.45316
3004542,443.65018
3004543,441.6368
3004544,450.98074
3004545,450.04782
3004546,451.80508
3004547,455.5438
3004548,455.20724
3004549,455.50583
3004550,452.92642
3004551,449.28586
3004552,451.5997
3004553,453.06064
3004554,449.88803
3004555,450.6091
3004556,454.54672
3004557,454.24783
3004558,455.9163
3004559,461.61923
3004560,463.204
3004561,464.05362
3004562,465.59726
3004563,423.1149
3004564,431.3243
3004565,424.22507
3004566,422.23355
3004567,411.6838
3004568,410.62137
3004569,408.38382
3004570,410.15622
3004571,409.70267
3004572,413.7772
3004573,408.08194
3004574,416.6
3004575,410.04227
3004576,406.68497
3004577,416.2612
3004578,410.90744
3004579,409.3336
3004580,411.46585
3004581,411.5068
3004582,411.71664
3004583,409.14987
3004584,407.65146
3004585,409.05032
3004586,412.1331
3004587,409.40616
3004588,410.43265
3004589,414.83664
3004590,414.31888
3004591,416.2156
3004592,419.77518
3004593,422.68777
3004594,423.3845
3004595,424.1465
3004596,377.9775
3004597,377.64597
3004598,379.28494
3004599,370.87845
3004600,365.2927
3004601,354.40353
3004602,354.3461
3004603,359.2609
3004604,365.42642
3004605,370.43808
3004606,369.33383
3004607,374.37088
3004608,366.11386
3004609,367.0941
3004610,375.67447
3004611,368.72446
3004612,365.15048
3004613,368.3821
3004614,368.19156
3004615,371.35593
3004616,369.1605
3004617,370.82608
3004618,371.70035
3004619,375.31534
3004620,374.79672
3004621,377.0593
3004622,382.9885
3004623,381.89474
3004624,380.44168
3004625,386.59824
3004626,379.9399
3004627,381.29575
3004628,374.988
3004629,328.06094
3004630,313.4965
3004631,317.28818
3004632,308.53687
3004633,304.23407
3004634,312.5043
3004635,309.26797
3004636,312.98193
3004637,309.74457
3004638,318.0567
3004639,305.7327
3004640,325.99826
3004641,317.83273
3004642,303.57217
3004643,329.8212
3004644,321.53555
3004645,322.0482
3004646,323.55368
3004647,324.37814
3004648,325.6207
3004649,326.70248
3004650,326.70395
3004651,326.48465
3004652,328.108
3004653,327.60812
3004654,329.21555
3004655,331.73996
3004656,332.0167
3004657,330.53427
3004658,333.99545
3004659,331.95572
3004660,333.20853
3004661,331.475
3004662,274.89426
3004663,285.7764
3004664,288.9535
3004665,274.77017
3004666,266.16357
3004667,263.88135
3004668,263.56918
3004669,272.04083
3004670,269.69482
3004671,278.8317
3004672,266.001
3004673,282.34903
3004674,277.92126
3004675,276.19733
3004676,286.041
3004677,281.26978
3004678,284.22388
3004679,286.03552
3004680,286.54285
3004681,286.72253
3004682,287.8257
3004683,289.86197
3004684,292.6646
3004685,295.51367
3004686,295.65933
3004687,298.25024
3004688,300.05676
3004689,302.48383
3004690,299.40613
3004691,303.8053
3004692,298.72473
3004693,299.4045
3004694,295.26
3004695,290.99008
3004696,239.95195
3004697,231.9276
3004698,236.23439
3004699,227.38347
3004700,229.37901
3004701,224.70024
3004702,232.1856
3004703,225.9662
3004704,231.65044
3004705,222.30336
3004706,243.22112
3004707,231.68529
3004708,227.44035
3004709,244.0822
3004710,236.28163
3004711,239.37608
3004712,241.29326
3004713,242.37523
3004714,242.39818
3004715,245.76906
3004716,245.74507
3004717,246.70805
3004718,247.8556
3004719,248.43779
3004720,250.47374
3004721,250.64674
3004722,252.89171
3004723,252.28194
3004724,253.93385
3004725,252.32338
3004726,252.74153
3004727,250.6374
3004728,218.41014
3004729,196.15352
3004730,186.16524
3004731,184.72697
3004732,173.57686
3004733,186.62257
3004734,178.88618
3004735,188.89037
3004736,179.45872
3004737,181.82591
3004738,177.48997
3004739,200.95451
3004740,187.76195
3004741,185.20418
3004742,203.98756
3004743,192.56487
3004744,196.96263
3004745,198.29466
3004746,200.60872
3004747,200.34059
3004748,204.4416
3004749,206.65749
3004750,208.51985
3004751,209.65208
3004752,209.47896
3004753,212.77065
3004754,210.71901
3004755,212.8191
3004756,212.14833
3004757,208.96568
3004758,206.9168
3004759,208.49675
3004760,203.11263
3004761,177.00294
3004762,183.61803
3004763,134.33043
3004764,144.28304
3004765,142.00136
3004766,146.31673
3004767,147.3701
3004768,149.3687
3004769,149.44164
3004770,151.5782
3004771,146.69868
3004772,154.65718
3004773,154.16472
3004774,146.97594
3004775,156.47179
3004776,160.22493
3004777,162.9157
3004778,167.40392
3004779,168.50465
3004780,167.16756
3004781,161.33757
3004782,157.23976
3004783,157.76729
3004784,159.24095
3004785,160.00877
3004786,160.49025
3004787,165.95848
3004788,165.28145
3004789,168.80827
3004790,175.58116
3004791,182.19481
3004792,183.27681
3004793,174.46297
3004794,882.79333
3004795,855.386
3004796,849.6256
3004797,862.59766
3004798,852.7611
3004799,847.7389
3004800,844.5386
3004801,847.95276
3004802,842.9293
3004803,850.85364
3004804,837.38086
3004805,856.7096
3004806,841.42725
3004807,852.57227
3004808,856.9413
3004809,848.6947
3004810,858.2693
3004811,852.98694
3004812,854.9877
3004813,854.2379
3004814,853.35803
3004815,849.7283
3004816,852.2511
3004817,852.38696
3004818,852.36316
3004819,842.812
3004820,847.23413
3004821,852.43225
3004822,854.0177
3004823,851.73
3004824,845.30945
3004825,854.2783
3004826,845.73315
3004827,431.28812
3004828,119.99523
3004829,96.72396
3004830,108.656975
3004831,95.9309
3004832,104.4493
3004833,99.07177
3004834,105.89358
3004835,99.5154
3004836,104.73666
3004837,100.46209
3004838,115.31014
3004839,107.96935
3004840,105.180626
3004841,117.187004
3004842,111.25338
3004843,111.21676
3004844,113.85369
3004845,115.49319
3004846,115.6925
3004847,118.39971
3004848,120.375206
3004849,122.00588
3004850,123.98669
3004851,123.33608
3004852,126.67785
3004853,128.00981
3004854,131.31865
3004855,130.23015
3004856,133.04567
3004857,130.36586
3004858,132.5916
3004859,129.96538
3004860,88.78057
3004861,64.13271
3004862,71.305565
3004863,68.84234
3004864,55.78034
3004865,62.66492
3004866,57.407673
3004867,64.41628
3004868,58.60042
3004869,63.620716
3004870,60.934742
3004871,72.37466
3004872,64.127495
3004873,65.90545
3004874,74.7488
3004875,66.39117
3004876,68.28014
3004877,70.627495
3004878,72.47814
3004879,71.4757
3004880,74.70113
3004881,76.74941
3004882,78.873436
3004883,80.665306
3004884,80.447685
3004885,84.106895
3004886,84.935814
3004887,87.95022
3004888,87.1119
3004889,89.25274
3004890,88.24343
3004891,90.39898
3004892,87.23766
3004893,37.364124
3004894,19.214329
3004895,17.38396
3004896,20.784443
3004897,13.791813
3004898,21.227665
3004899,19.058979
3004900,22.554478
3004901,18.822575
3004902,23.871891
3004903,18.039707
3004904,31.707478
3004905,27.729877
3004906,23.259403
3004907,34.262577
3004908,29.421589
3004909,28.999546
3004910,30.43172
3004911,31.508625
3004912,31.955845
3004913,34.61632
3004914,37.686512
3004915,39.13207
3004916,40.82091
3004917,40.629673
3004918,43.103992
3004919,44.48525
3004920,47.31531
3004921,47.201237
3004922,49.228886
3004923,45.845463
3004924,48.979893
3004925,45.12586
3004926,5.358265
3004927,36.001247
3004928,38.363842
3004929,33.22427
3004930,36.109783
3004931,31.455563
3004932,31.674343
3004933,27.217327
3004934,27.51286
3004935,29.196026
3004936,34.922085
3004937,22.303417
3004938,14.776958
3004939,25.856533
3004940,12.570309
3004941,11.316784
3004942,9.833767
3004943,8.46011
3004944,6.075802
3004945,5.41206
3004946,2.2087057
3004947,0.20724086
3004948,0.8880728
3004949,2.9975545
3004950,4.096737
3004951,8.430935
3004952,2.141979
3004953,1.0271342
3004954,1.2287486
3004955,0.6045267
3004956,2.772991
3004957,5.650738
3004958,5.940151
3004959,31.911144
3004960,47.17532
3004961,56.702618
3004962,53.986553
3004963,56.63856
3004964,56.645733
3004965,56.83624
3004966,54.965893
3004967,54.73605
3004968,53.43771
3004969,56.850613
3004970,47.255795
3004971,43.799038
3004972,51.890057
3004973,47.76132
3004974,49.936916
3004975,51.812267
3004976,51.092663
3004977,51.17361
3004978,51.416103
3004979,49.52563
3004980,43.00848
3004981,41.972057
3004982,40.684093
3004983,43.154766
3004984,45.494762
3004985,33.032635
3004986,27.062206
3004987,31.452236
3004988,31.55389
3004989,34.37617
3004990,38.415066
3004991,41.157375
3004992,80.20118
3004993,111.17141
3004994,94.03877
3004995,84.98265
3004996,91.43575
3004997,90.02563
3004998,93.667625
3004999,86.965805
3005000,88.06561
3005001,90.00843
3005002,85.79588
3005003,90.77628
3005004,86.92796
3005005,88.51774
3005006,82.226906
3005007,83.87647
3005008,84.497604
3005009,85.15269
3005010,85.201164
3005011,86.46743
3005012,85.17076
3005013,81.279976
3005014,79.765656
3005015,78.243645
3005016,78.64654
3005017,72.17577
3005018,71.83297
3005019,67.63171
3005020,69.65022
3005021,68.42073
3005022,74.31868
3005023,80.18784
3005024,79.67672
3005025,116.03716
3005026,133.1882
3005027,154.59605
3005028,150.34534
3005029,147.87932
3005030,142.83293
3005031,142.8299
3005032,139.08374
3005033,139.59065
3005034,139.56859
3005035,144.3078
3005036,139.97194
3005037,136.48656
3005038,140.05795
3005039,136.68857
3005040,135.97809
3005041,136.40306
3005042,135.99768
3005043,135.86205
3005044,135.1097
3005045,134.58173
3005046,132.38133
3005047,131.5471
3005048,130.12727
3005049,129.15546
3005050,126.66461
3005051,123.1048
3005052,119.39384
3005053,118.214516
3005054,117.59873
3005055,134.88133
3005056,139.474
3005057,150.43137
3005058,156.23708
3005059,170.20837
3005060,172.92346
3005061,170.80351
3005062,175.57448
3005063,183.1898
3005064,185.13516
3005065,183.97104
3005066,181.72617
3005067,181.35358
3005068,182.84528
3005069,180.21823
3005070,172.93465
3005071,176.13287
3005072,172.7516
3005073,170.7459
3005074,171.0781
3005075,169.94197
3005076,168.7684
3005077,167.6103
3005078,165.96413
3005079,163.98979
3005080,163.43315
3005081,162.81493
3005082,163.61238
3005083,168.74146
3005084,162.16142
3005085,159.25972
3005086,161.67087
3005087,164.6449
3005088,161.38237
3005089,161.36787
3005090,165.54185
3005091,173.42725
3005092,220.47354
3005093,224.67436
3005094,222.10318
3005095,226.44304
3005096,223.5768
3005097,222.98947
3005098,220.86072
3005099,224.34744
3005100,225.38
3005101,223.5094
3005102,220.08128
3005103,217.49594
3005104,214.7772
3005105,214.61067
3005106,213.64041
3005107,213.57503
3005108,212.47993
3005109,210.47572
3005110,209.17152
3005111,206.87733
3005112,205.56769
3005113,205.23862
3005114,205.27084
3005115,203.95189
3005116,205.90129
3005117,204.8231
3005118,205.53766
3005119,203.20064
3005120,203.47751
3005121,198.63364
3005122,197.75246
3005123,181.35287
3005124,88.43844
3005125,257.02426
3005126,273.44675
3005127,262.89624
3005128,267.86444
3005129,270.268
3005130,269.7131
3005131,264.96033
3005132,265.38712
3005133,267.55832
3005134,264.83344
3005135,261.18292
3005136,259.29965
3005137,256.47305
3005138,256.59418
3005139,256.55234
3005140,257.58398
3005141,256.7604
3005142,255.5488
3005143,255.4312
3005144,253.63156
3005145,252.80429
3005146,252.82281
3005147,253.6429
3005148,252.56755
3005149,253.61375
3005150,251.58502
3005151,251.79164
3005152,249.27858
3005153,247.51747
3005154,241.14989
3005155,238.80032
3005156,206.86789
3005157,316.56436
3005158,879.50476
3005159,765.3152
3005160,826.62585
3005161,798.9439
3005162,804.3932
3005163,797.2209
3005164,807.089
3005165,804.9971
3005166,812.3719
3005167,801.04816
3005168,812.4827
3005169,806.8452
3005170,816.11395
3005171,817.81714
3005172,815.12213
3005173,819.7739
3005174,817.92883
3005175,818.5514
3005176,821.3758
3005177,817.98035
3005178,815.9879
3005179,818.0996
3005180,818.8707
3005181,818.27484
3005182,807.57135
3005183,812.02783
3005184,820.6818
3005185,819.66034
3005186,815.8497
3005187,811.6866
3005188,827.02466
3005189,812.8026
3005190,422.95322
3005191,261.60675
3005192,300.88275
3005193,290.72614
3005194,292.60623
3005195,294.1486
3005196,294.54126
3005197,293.67062
3005198,295.3007
3005199,295.53372
3005200,299.94766
3005201,294.6188
3005202,292.72418
3005203,293.75204
3005204,291.92535
3005205,290.69083
3005206,292.1005
3005207,291.6953
3005208,290.8941
3005209,291.77173
3005210,289.98898
3005211,287.9793
3005212,288.38037
3005213,289.07904
3005214,290.6393
3005215,292.25687
3005216,293.8378
3005217,293.55484
3005218,293.96222
3005219,297.36575
3005220,296.20975
3005221,298.70905
3005222,300.04404
3005223,290.44876
3005224,337.80804
3005225,347.88235
3005226,351.15598
3005227,361.14548
3005228,356.60495
3005229,358.05072
3005230,356.0637
3005231,357.51932
3005232,358.2286
3005233,356.57938
3005234,354.343
3005235,353.71686
3005236,353.003
3005237,352.10974
3005238,351.85812
3005239,354.72025
3005240,356.41666
3005241,357.58908
3005242,358.20868
3005243,359.86063
3005244,359.75168
3005245,359.83084
3005246,358.56485
3005247,361.66742
3005248,357.1847
3005249,358.57278
3005250,356.1774
3005251,363.90985
3005252,361.62784
3005253,370.97867
3005254,371.767
3005255,380.18665
3005256,386.78375
3005257,384.89505
3005258,379.53354
3005259,382.6075
3005260,389.40186
3005261,384.19022
3005262,384.4149
3005263,382.94748
3005264,388.24164
3005265,384.91147
3005266,388.57822
3005267,385.1722
3005268,383.6052
3005269,384.64288
3005270,383.81046
3005271,383.52185
3005272,385.64508
3005273,385.64655
3005274,385.72214
3005275,386.87054
3005276,385.96704
3005277,384.80383
3005278,385.4875
3005279,386.86288
3005280,387.79797
3005281,387.01166
3005282,386.1205
3005283,385.08743
3005284,385.57245
3005285,382.64508
3005286,387.1133
3005287,385.10913
3005288,387.53986
3005289,385.9658
3005290,420.18744
3005291,433.83572
3005292,441.5911
3005293,443.73914
3005294,444.6805
3005295,441.35547
3005296,439.38718
3005297,435.56833
3005298,432.9432
3005299,427.66452
3005300,430.9856
3005301,432.6267
3005302,427.2754
3005303,430.1273
3005304,431.40326
3005305,431.61212
3005306,430.59406
3005307,429.75024
3005308,428.56476
3005309,428.5399
3005310,428.26852
3005311,427.68185
3005312,427.12155
3005313,426.88702
3005314,425.33322
3005315,425.16324
3005316,424.67422
3005317,425.41162
3005318,425.7543
3005319,432.07507
3005320,429.15683
3005321,432.35107
3005322,456.4521
3005323,470.42035
3005324,470.89554
3005325,473.7211
3005326,481.91904
3005327,480.37555
3005328,480.77554
3005329,481.6398
3005330,480.3177
3005331,479.29477
3005332,477.9185
3005333,477.7451
